"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"LeerlingenDeelnemersStudenten_1"
"4771996";"T001038";"40900";"A041751";"2012605";"GM0518";"2019SJ00";"       0"
"4786843";"T001038";"40900";"A041751";"2012655";"GM0518";"2019SJ00";"       0"
"4801690";"T001038";"40900";"A041751";"2012657";"GM0518";"2019SJ00";"       0"
"4816537";"T001038";"40900";"A041751";"H008766";"GM0518";"2019SJ00";"       0"
"4831384";"T001038";"40900";"A041751";"H008673";"GM0518";"2019SJ00";"       0"
"4846231";"T001038";"40900";"A041751";"H008751";"GM0518";"2019SJ00";"       0"
"4861078";"T001038";"40900";"A041751";"H007119";"GM0518";"2019SJ00";"       0"
"4875925";"T001038";"40900";"A041751";"A008187";"GM0518";"2019SJ00";"       0"
"4890772";"T001038";"40900";"A041751";"2012659";"GM0518";"2019SJ00";"       0"
"4905619";"T001038";"40900";"A041755";"T001040";"GM0518";"2019SJ00";"       0"
"4920466";"T001038";"40900";"A041755";"1012600";"GM0518";"2019SJ00";"       0"
"4935313";"T001038";"40900";"A041755";"2012605";"GM0518";"2019SJ00";"       0"
"4950160";"T001038";"40900";"A041755";"2012655";"GM0518";"2019SJ00";"       0"
"4965007";"T001038";"40900";"A041755";"2012657";"GM0518";"2019SJ00";"       0"
"4979854";"T001038";"40900";"A041755";"H008766";"GM0518";"2019SJ00";"       0"
"4994701";"T001038";"40900";"A041755";"H008673";"GM0518";"2019SJ00";"       0"
"5009548";"T001038";"40900";"A041755";"H008751";"GM0518";"2019SJ00";"       0"
"5024395";"T001038";"40900";"A041755";"H007119";"GM0518";"2019SJ00";"       0"
"5039242";"T001038";"40900";"A041755";"A008187";"GM0518";"2019SJ00";"       0"
"5054089";"T001038";"40900";"A041755";"2012659";"GM0518";"2019SJ00";"       0"
"5068936";"T001038";"40900";"A041759";"T001040";"GM0518";"2019SJ00";"       0"
"5083783";"T001038";"40900";"A041759";"1012600";"GM0518";"2019SJ00";"       0"
"5098630";"T001038";"40900";"A041759";"2012605";"GM0518";"2019SJ00";"       0"
"5113477";"T001038";"40900";"A041759";"2012655";"GM0518";"2019SJ00";"       0"
"5128324";"T001038";"40900";"A041759";"2012657";"GM0518";"2019SJ00";"       0"
"5143171";"T001038";"40900";"A041759";"H008766";"GM0518";"2019SJ00";"       0"
"5158018";"T001038";"40900";"A041759";"H008673";"GM0518";"2019SJ00";"       0"
"5172865";"T001038";"40900";"A041759";"H008751";"GM0518";"2019SJ00";"       0"
"5187712";"T001038";"40900";"A041759";"H007119";"GM0518";"2019SJ00";"       0"
"5202559";"T001038";"40900";"A041759";"A008187";"GM0518";"2019SJ00";"       0"
"5217406";"T001038";"40900";"A041759";"2012659";"GM0518";"2019SJ00";"       0"
"5232253";"T001038";"40900";"A041924";"T001040";"GM0518";"2019SJ00";"       0"
"5247100";"T001038";"40900";"A041924";"1012600";"GM0518";"2019SJ00";"       0"
"5261947";"T001038";"40900";"A041924";"2012605";"GM0518";"2019SJ00";"       0"
"5276794";"T001038";"40900";"A041924";"2012655";"GM0518";"2019SJ00";"       0"
"5291641";"T001038";"40900";"A041924";"2012657";"GM0518";"2019SJ00";"       0"
"5306488";"T001038";"40900";"A041924";"H008766";"GM0518";"2019SJ00";"       0"
"5321335";"T001038";"40900";"A041924";"H008673";"GM0518";"2019SJ00";"       0"
"5336182";"T001038";"40900";"A041924";"H008751";"GM0518";"2019SJ00";"       0"
"5351029";"T001038";"40900";"A041924";"H007119";"GM0518";"2019SJ00";"       0"
"5365876";"T001038";"40900";"A041924";"A008187";"GM0518";"2019SJ00";"       0"
"5380723";"T001038";"40900";"A041924";"2012659";"GM0518";"2019SJ00";"       0"
"5395570";"T001038";"40900";"A041925";"T001040";"GM0518";"2019SJ00";"       0"
"5410417";"T001038";"40900";"A041925";"1012600";"GM0518";"2019SJ00";"       0"
"5425264";"T001038";"40900";"A041925";"2012605";"GM0518";"2019SJ00";"       0"
"5440111";"T001038";"40900";"A041925";"2012655";"GM0518";"2019SJ00";"       0"
"5454958";"T001038";"40900";"A041925";"2012657";"GM0518";"2019SJ00";"       0"
"5469805";"T001038";"40900";"A041925";"H008766";"GM0518";"2019SJ00";"       0"
"5484652";"T001038";"40900";"A041925";"H008673";"GM0518";"2019SJ00";"       0"
"5499499";"T001038";"40900";"A041925";"H008751";"GM0518";"2019SJ00";"       0"
"5514346";"T001038";"40900";"A041925";"H007119";"GM0518";"2019SJ00";"       0"
"5529193";"T001038";"40900";"A041925";"A008187";"GM0518";"2019SJ00";"       0"
"5544040";"T001038";"40900";"A041925";"2012659";"GM0518";"2019SJ00";"       0"
"5558887";"T001038";"40900";"A025294";"T001040";"GM0518";"2019SJ00";"       0"
"5573734";"T001038";"40900";"A025294";"1012600";"GM0518";"2019SJ00";"       0"
"5588581";"T001038";"40900";"A025294";"2012605";"GM0518";"2019SJ00";"       0"
"5603428";"T001038";"40900";"A025294";"2012655";"GM0518";"2019SJ00";"       0"
"5618275";"T001038";"40900";"A025294";"2012657";"GM0518";"2019SJ00";"       0"
"5633122";"T001038";"40900";"A025294";"H008766";"GM0518";"2019SJ00";"       0"
"5647969";"T001038";"40900";"A025294";"H008673";"GM0518";"2019SJ00";"       0"
"5662816";"T001038";"40900";"A025294";"H008751";"GM0518";"2019SJ00";"       0"
"5677663";"T001038";"40900";"A025294";"H007119";"GM0518";"2019SJ00";"       0"
"5692510";"T001038";"40900";"A025294";"A008187";"GM0518";"2019SJ00";"       0"
"5707357";"T001038";"40900";"A025294";"2012659";"GM0518";"2019SJ00";"       0"
"5722204";"T001038";"40900";"A025297";"T001040";"GM0518";"2019SJ00";"       0"
"5737051";"T001038";"40900";"A025297";"1012600";"GM0518";"2019SJ00";"       0"
"5751898";"T001038";"40900";"A025297";"2012605";"GM0518";"2019SJ00";"       0"
"5766745";"T001038";"40900";"A025297";"2012655";"GM0518";"2019SJ00";"       0"
"5781592";"T001038";"40900";"A025297";"2012657";"GM0518";"2019SJ00";"       0"
"5796439";"T001038";"40900";"A025297";"H008766";"GM0518";"2019SJ00";"       0"
"5811286";"T001038";"40900";"A025297";"H008673";"GM0518";"2019SJ00";"       0"
"5826133";"T001038";"40900";"A025297";"H008751";"GM0518";"2019SJ00";"       0"
"5840980";"T001038";"40900";"A025297";"H007119";"GM0518";"2019SJ00";"       0"
"5855827";"T001038";"40900";"A025297";"A008187";"GM0518";"2019SJ00";"       0"
"5870674";"T001038";"40900";"A025297";"2012659";"GM0518";"2019SJ00";"       0"
"5885521";"T001038";"11000";"T001345";"T001040";"GM0518";"2019SJ00";"       4"
"5900368";"T001038";"11000";"T001345";"1012600";"GM0518";"2019SJ00";"       0"
"5915215";"T001038";"11000";"T001345";"2012605";"GM0518";"2019SJ00";"       4"
"5930062";"T001038";"11000";"T001345";"2012655";"GM0518";"2019SJ00";"       4"
"5944909";"T001038";"11000";"T001345";"2012657";"GM0518";"2019SJ00";"       0"
"5959756";"T001038";"11000";"T001345";"H008766";"GM0518";"2019SJ00";"       0"
"5974603";"T001038";"11000";"T001345";"H008673";"GM0518";"2019SJ00";"       0"
"5989450";"T001038";"11000";"T001345";"H008751";"GM0518";"2019SJ00";"       0"
"6004297";"T001038";"11000";"T001345";"H007119";"GM0518";"2019SJ00";"       0"
"6019144";"T001038";"11000";"T001345";"A008187";"GM0518";"2019SJ00";"       0"
"6033991";"T001038";"11000";"T001345";"2012659";"GM0518";"2019SJ00";"       0"
"6048838";"T001038";"11000";"A041919";"T001040";"GM0518";"2019SJ00";"       4"
"6063685";"T001038";"11000";"A041919";"1012600";"GM0518";"2019SJ00";"       0"
"6078532";"T001038";"11000";"A041919";"2012605";"GM0518";"2019SJ00";"       4"
"6093379";"T001038";"11000";"A041919";"2012655";"GM0518";"2019SJ00";"       4"
"6108226";"T001038";"11000";"A041919";"2012657";"GM0518";"2019SJ00";"       0"
"6123073";"T001038";"11000";"A041919";"H008766";"GM0518";"2019SJ00";"       0"
"6137920";"T001038";"11000";"A041919";"H008673";"GM0518";"2019SJ00";"       0"
"6152767";"T001038";"11000";"A041919";"H008751";"GM0518";"2019SJ00";"       0"
"6167614";"T001038";"11000";"A041919";"H007119";"GM0518";"2019SJ00";"       0"
"6182461";"T001038";"11000";"A041919";"A008187";"GM0518";"2019SJ00";"       0"
"6197308";"T001038";"11000";"A041919";"2012659";"GM0518";"2019SJ00";"       0"
"6212155";"T001038";"11000";"A041920";"T001040";"GM0518";"2019SJ00";"       0"
"6227002";"T001038";"11000";"A041920";"1012600";"GM0518";"2019SJ00";"       0"
"6241849";"T001038";"11000";"A041920";"2012605";"GM0518";"2019SJ00";"       0"
"6256696";"T001038";"11000";"A041920";"2012655";"GM0518";"2019SJ00";"       0"
"6271543";"T001038";"11000";"A041920";"2012657";"GM0518";"2019SJ00";"       0"
"6286390";"T001038";"11000";"A041920";"H008766";"GM0518";"2019SJ00";"       0"
"6301237";"T001038";"11000";"A041920";"H008673";"GM0518";"2019SJ00";"       0"
"6316084";"T001038";"11000";"A041920";"H008751";"GM0518";"2019SJ00";"       0"
"6330931";"T001038";"11000";"A041920";"H007119";"GM0518";"2019SJ00";"       0"
"6345778";"T001038";"11000";"A041920";"A008187";"GM0518";"2019SJ00";"       0"
"6360625";"T001038";"11000";"A041920";"2012659";"GM0518";"2019SJ00";"       0"
"6375472";"T001038";"11000";"A041921";"T001040";"GM0518";"2019SJ00";"       0"
"6390319";"T001038";"11000";"A041921";"1012600";"GM0518";"2019SJ00";"       0"
"6405166";"T001038";"11000";"A041921";"2012605";"GM0518";"2019SJ00";"       0"
"6420013";"T001038";"11000";"A041921";"2012655";"GM0518";"2019SJ00";"       0"
"6434860";"T001038";"11000";"A041921";"2012657";"GM0518";"2019SJ00";"       0"
"6449707";"T001038";"11000";"A041921";"H008766";"GM0518";"2019SJ00";"       0"
"6464554";"T001038";"11000";"A041921";"H008673";"GM0518";"2019SJ00";"       0"
"6479401";"T001038";"11000";"A041921";"H008751";"GM0518";"2019SJ00";"       0"
"6494248";"T001038";"11000";"A041921";"H007119";"GM0518";"2019SJ00";"       0"
"6509095";"T001038";"11000";"A041921";"A008187";"GM0518";"2019SJ00";"       0"
"6523942";"T001038";"11000";"A041921";"2012659";"GM0518";"2019SJ00";"       0"
"6538789";"T001038";"11000";"A041922";"T001040";"GM0518";"2019SJ00";"       0"
"6553636";"T001038";"11000";"A041922";"1012600";"GM0518";"2019SJ00";"       0"
"6568483";"T001038";"11000";"A041922";"2012605";"GM0518";"2019SJ00";"       0"
"6583330";"T001038";"11000";"A041922";"2012655";"GM0518";"2019SJ00";"       0"
"6598177";"T001038";"11000";"A041922";"2012657";"GM0518";"2019SJ00";"       0"
"6613024";"T001038";"11000";"A041922";"H008766";"GM0518";"2019SJ00";"       0"
"6627871";"T001038";"11000";"A041922";"H008673";"GM0518";"2019SJ00";"       0"
"6642718";"T001038";"11000";"A041922";"H008751";"GM0518";"2019SJ00";"       0"
"6657565";"T001038";"11000";"A041922";"H007119";"GM0518";"2019SJ00";"       0"
"6672412";"T001038";"11000";"A041922";"A008187";"GM0518";"2019SJ00";"       0"
"6687259";"T001038";"11000";"A041922";"2012659";"GM0518";"2019SJ00";"       0"
"6702106";"T001038";"11000";"A041923";"T001040";"GM0518";"2019SJ00";"       0"
"6716953";"T001038";"11000";"A041923";"1012600";"GM0518";"2019SJ00";"       0"
"6731800";"T001038";"11000";"A041923";"2012605";"GM0518";"2019SJ00";"       0"
"6746647";"T001038";"11000";"A041923";"2012655";"GM0518";"2019SJ00";"       0"
"6761494";"T001038";"11000";"A041923";"2012657";"GM0518";"2019SJ00";"       0"
"6776341";"T001038";"11000";"A041923";"H008766";"GM0518";"2019SJ00";"       0"
"6791188";"T001038";"11000";"A041923";"H008673";"GM0518";"2019SJ00";"       0"
"6806035";"T001038";"11000";"A041923";"H008751";"GM0518";"2019SJ00";"       0"
"6820882";"T001038";"11000";"A041923";"H007119";"GM0518";"2019SJ00";"       0"
"6835729";"T001038";"11000";"A041923";"A008187";"GM0518";"2019SJ00";"       0"
"6850576";"T001038";"11000";"A041923";"2012659";"GM0518";"2019SJ00";"       0"
"6865423";"T001038";"11000";"A025289";"T001040";"GM0518";"2019SJ00";"       0"
"6880270";"T001038";"11000";"A025289";"1012600";"GM0518";"2019SJ00";"       0"
"6895117";"T001038";"11000";"A025289";"2012605";"GM0518";"2019SJ00";"       0"
"6909964";"T001038";"11000";"A025289";"2012655";"GM0518";"2019SJ00";"       0"
"6924811";"T001038";"11000";"A025289";"2012657";"GM0518";"2019SJ00";"       0"
"6939658";"T001038";"11000";"A025289";"H008766";"GM0518";"2019SJ00";"       0"
"6954505";"T001038";"11000";"A025289";"H008673";"GM0518";"2019SJ00";"       0"
"6969352";"T001038";"11000";"A025289";"H008751";"GM0518";"2019SJ00";"       0"
"6984199";"T001038";"11000";"A025289";"H007119";"GM0518";"2019SJ00";"       0"
"6999046";"T001038";"11000";"A025289";"A008187";"GM0518";"2019SJ00";"       0"
"7013893";"T001038";"11000";"A025289";"2012659";"GM0518";"2019SJ00";"       0"
"7028740";"T001038";"11000";"A025300";"T001040";"GM0518";"2019SJ00";"       0"
"7043587";"T001038";"11000";"A025300";"1012600";"GM0518";"2019SJ00";"       0"
"7058434";"T001038";"11000";"A025300";"2012605";"GM0518";"2019SJ00";"       0"
"7073281";"T001038";"11000";"A025300";"2012655";"GM0518";"2019SJ00";"       0"
"7088128";"T001038";"11000";"A025300";"2012657";"GM0518";"2019SJ00";"       0"
"7102975";"T001038";"11000";"A025300";"H008766";"GM0518";"2019SJ00";"       0"
"7117822";"T001038";"11000";"A025300";"H008673";"GM0518";"2019SJ00";"       0"
"7132669";"T001038";"11000";"A025300";"H008751";"GM0518";"2019SJ00";"       0"
"7147516";"T001038";"11000";"A025300";"H007119";"GM0518";"2019SJ00";"       0"
"7162363";"T001038";"11000";"A025300";"A008187";"GM0518";"2019SJ00";"       0"
"7177210";"T001038";"11000";"A025300";"2012659";"GM0518";"2019SJ00";"       0"
"7192057";"T001038";"11000";"A041867";"T001040";"GM0518";"2019SJ00";"       0"
"7206904";"T001038";"11000";"A041867";"1012600";"GM0518";"2019SJ00";"       0"
"7221751";"T001038";"11000";"A041867";"2012605";"GM0518";"2019SJ00";"       0"
"7236598";"T001038";"11000";"A041867";"2012655";"GM0518";"2019SJ00";"       0"
"7251445";"T001038";"11000";"A041867";"2012657";"GM0518";"2019SJ00";"       0"
"7266292";"T001038";"11000";"A041867";"H008766";"GM0518";"2019SJ00";"       0"
"7281139";"T001038";"11000";"A041867";"H008673";"GM0518";"2019SJ00";"       0"
"7295986";"T001038";"11000";"A041867";"H008751";"GM0518";"2019SJ00";"       0"
"7310833";"T001038";"11000";"A041867";"H007119";"GM0518";"2019SJ00";"       0"
"7325680";"T001038";"11000";"A041867";"A008187";"GM0518";"2019SJ00";"       0"
"7340527";"T001038";"11000";"A041867";"2012659";"GM0518";"2019SJ00";"       0"
"7355374";"T001038";"11000";"A041868";"T001040";"GM0518";"2019SJ00";"       0"
"7370221";"T001038";"11000";"A041868";"1012600";"GM0518";"2019SJ00";"       0"
"7385068";"T001038";"11000";"A041868";"2012605";"GM0518";"2019SJ00";"       0"
"7399915";"T001038";"11000";"A041868";"2012655";"GM0518";"2019SJ00";"       0"
"7414762";"T001038";"11000";"A041868";"2012657";"GM0518";"2019SJ00";"       0"
"7429609";"T001038";"11000";"A041868";"H008766";"GM0518";"2019SJ00";"       0"
"7444456";"T001038";"11000";"A041868";"H008673";"GM0518";"2019SJ00";"       0"
"7459303";"T001038";"11000";"A041868";"H008751";"GM0518";"2019SJ00";"       0"
"7474150";"T001038";"11000";"A041868";"H007119";"GM0518";"2019SJ00";"       0"
"7488997";"T001038";"11000";"A041868";"A008187";"GM0518";"2019SJ00";"       0"
"7503844";"T001038";"11000";"A041868";"2012659";"GM0518";"2019SJ00";"       0"
"7518691";"T001038";"11000";"A025293";"T001040";"GM0518";"2019SJ00";"       0"
"7533538";"T001038";"11000";"A025293";"1012600";"GM0518";"2019SJ00";"       0"
"7548385";"T001038";"11000";"A025293";"2012605";"GM0518";"2019SJ00";"       0"
"7563232";"T001038";"11000";"A025293";"2012655";"GM0518";"2019SJ00";"       0"
"7578079";"T001038";"11000";"A025293";"2012657";"GM0518";"2019SJ00";"       0"
"7592926";"T001038";"11000";"A025293";"H008766";"GM0518";"2019SJ00";"       0"
"7607773";"T001038";"11000";"A025293";"H008673";"GM0518";"2019SJ00";"       0"
"7622620";"T001038";"11000";"A025293";"H008751";"GM0518";"2019SJ00";"       0"
"7637467";"T001038";"11000";"A025293";"H007119";"GM0518";"2019SJ00";"       0"
"7652314";"T001038";"11000";"A025293";"A008187";"GM0518";"2019SJ00";"       0"
"7667161";"T001038";"11000";"A025293";"2012659";"GM0518";"2019SJ00";"       0"
"7682008";"T001038";"11000";"A041751";"T001040";"GM0518";"2019SJ00";"       0"
"7696855";"T001038";"11000";"A041751";"1012600";"GM0518";"2019SJ00";"       0"
"7711702";"T001038";"11000";"A041751";"2012605";"GM0518";"2019SJ00";"       0"
"7726549";"T001038";"11000";"A041751";"2012655";"GM0518";"2019SJ00";"       0"
"7741396";"T001038";"11000";"A041751";"2012657";"GM0518";"2019SJ00";"       0"
"7756243";"T001038";"11000";"A041751";"H008766";"GM0518";"2019SJ00";"       0"
"7771090";"T001038";"11000";"A041751";"H008673";"GM0518";"2019SJ00";"       0"
"7785937";"T001038";"11000";"A041751";"H008751";"GM0518";"2019SJ00";"       0"
"7800784";"T001038";"11000";"A041751";"H007119";"GM0518";"2019SJ00";"       0"
"7815631";"T001038";"11000";"A041751";"A008187";"GM0518";"2019SJ00";"       0"
"7830478";"T001038";"11000";"A041751";"2012659";"GM0518";"2019SJ00";"       0"
"7845325";"T001038";"11000";"A041755";"T001040";"GM0518";"2019SJ00";"       0"
"7860172";"T001038";"11000";"A041755";"1012600";"GM0518";"2019SJ00";"       0"
"7875019";"T001038";"11000";"A041755";"2012605";"GM0518";"2019SJ00";"       0"
"7889866";"T001038";"11000";"A041755";"2012655";"GM0518";"2019SJ00";"       0"
"7904713";"T001038";"11000";"A041755";"2012657";"GM0518";"2019SJ00";"       0"
"7919560";"T001038";"11000";"A041755";"H008766";"GM0518";"2019SJ00";"       0"
"7934407";"T001038";"11000";"A041755";"H008673";"GM0518";"2019SJ00";"       0"
"7949254";"T001038";"11000";"A041755";"H008751";"GM0518";"2019SJ00";"       0"
"7964101";"T001038";"11000";"A041755";"H007119";"GM0518";"2019SJ00";"       0"
"7978948";"T001038";"11000";"A041755";"A008187";"GM0518";"2019SJ00";"       0"
"7993795";"T001038";"11000";"A041755";"2012659";"GM0518";"2019SJ00";"       0"
"8008642";"T001038";"11000";"A041759";"T001040";"GM0518";"2019SJ00";"       0"
"8023489";"T001038";"11000";"A041759";"1012600";"GM0518";"2019SJ00";"       0"
"8038336";"T001038";"11000";"A041759";"2012605";"GM0518";"2019SJ00";"       0"
"8053183";"T001038";"11000";"A041759";"2012655";"GM0518";"2019SJ00";"       0"
"8068030";"T001038";"11000";"A041759";"2012657";"GM0518";"2019SJ00";"       0"
"8082877";"T001038";"11000";"A041759";"H008766";"GM0518";"2019SJ00";"       0"
"8097724";"T001038";"11000";"A041759";"H008673";"GM0518";"2019SJ00";"       0"
"8112571";"T001038";"11000";"A041759";"H008751";"GM0518";"2019SJ00";"       0"
"8127418";"T001038";"11000";"A041759";"H007119";"GM0518";"2019SJ00";"       0"
"8142265";"T001038";"11000";"A041759";"A008187";"GM0518";"2019SJ00";"       0"
"8157112";"T001038";"11000";"A041759";"2012659";"GM0518";"2019SJ00";"       0"
"8171959";"T001038";"11000";"A041924";"T001040";"GM0518";"2019SJ00";"       0"
"8186806";"T001038";"11000";"A041924";"1012600";"GM0518";"2019SJ00";"       0"
"8201653";"T001038";"11000";"A041924";"2012605";"GM0518";"2019SJ00";"       0"
"8216500";"T001038";"11000";"A041924";"2012655";"GM0518";"2019SJ00";"       0"
"8231347";"T001038";"11000";"A041924";"2012657";"GM0518";"2019SJ00";"       0"
"8246194";"T001038";"11000";"A041924";"H008766";"GM0518";"2019SJ00";"       0"
"8261041";"T001038";"11000";"A041924";"H008673";"GM0518";"2019SJ00";"       0"
"8275888";"T001038";"11000";"A041924";"H008751";"GM0518";"2019SJ00";"       0"
"8290735";"T001038";"11000";"A041924";"H007119";"GM0518";"2019SJ00";"       0"
"8305582";"T001038";"11000";"A041924";"A008187";"GM0518";"2019SJ00";"       0"
"8320429";"T001038";"11000";"A041924";"2012659";"GM0518";"2019SJ00";"       0"
"8335276";"T001038";"11000";"A041925";"T001040";"GM0518";"2019SJ00";"       0"
"8350123";"T001038";"11000";"A041925";"1012600";"GM0518";"2019SJ00";"       0"
"8364970";"T001038";"11000";"A041925";"2012605";"GM0518";"2019SJ00";"       0"
"8379817";"T001038";"11000";"A041925";"2012655";"GM0518";"2019SJ00";"       0"
"8394664";"T001038";"11000";"A041925";"2012657";"GM0518";"2019SJ00";"       0"
"8409511";"T001038";"11000";"A041925";"H008766";"GM0518";"2019SJ00";"       0"
"8424358";"T001038";"11000";"A041925";"H008673";"GM0518";"2019SJ00";"       0"
"8439205";"T001038";"11000";"A041925";"H008751";"GM0518";"2019SJ00";"       0"
"8454052";"T001038";"11000";"A041925";"H007119";"GM0518";"2019SJ00";"       0"
