"hh_ID","hh_size","neighb_code","hh_type","PC6"
594,4,"BU05183284","couple_with_children","2546AA"
595,4,"BU05183284","couple_with_children","2546EM"
596,3,"BU05183284","single-parent","2545CZ"
597,4,"BU05183284","couple_with_children","2546BD"
598,4,"BU05183284","couple_with_children","2545CZ"
599,4,"BU05183284","couple_with_children","2546XW"
600,4,"BU05183284","couple_with_children","2546VW"
601,3,"BU05183284","single-parent","2545EE"
602,3,"BU05183284","single-parent","2545CP"
603,4,"BU05183284","couple_with_children","2545CN"
604,4,"BU05183284","couple_with_children","2546ST"
605,4,"BU05183284","couple_with_children","2546TJ"
606,3,"BU05183284","single-parent","2546RK"
607,4,"BU05183284","couple_with_children","2545CZ"
608,3,"BU05183284","single-parent","2541XG"
609,4,"BU05183284","couple_with_children","2545EJ"
610,4,"BU05183284","couple_with_children","2545CZ"
611,4,"BU05183284","couple_with_children","2546RP"
612,3,"BU05183284","single-parent","2546ED"
613,4,"BU05183284","couple_with_children","2546BN"
614,3,"BU05183284","single-parent","2546RJ"
615,3,"BU05183284","single-parent","2545CM"
616,4,"BU05183284","couple_with_children","2546VV"
617,3,"BU05183284","single-parent","2546SV"
618,4,"BU05183284","couple_with_children","2546VN"
619,3,"BU05183284","single-parent","2541XR"
620,3,"BU05183284","single-parent","2546CR"
621,3,"BU05183284","single-parent","2546VZ"
622,4,"BU05183284","couple_with_children","2546SV"
623,3,"BU05183284","single-parent","2546TR"
624,4,"BU05183284","couple_with_children","2546SJ"
625,3,"BU05183284","single-parent","2546RS"
626,4,"BU05183284","couple_with_children","2546VK"
627,4,"BU05183284","couple_with_children","2545CT"
628,4,"BU05183284","couple_with_children","2546CS"
629,4,"BU05183284","couple_with_children","2545CZ"
630,3,"BU05183284","single-parent","2546XK"
631,4,"BU05183284","couple_with_children","2546VJ"
632,4,"BU05183284","couple_with_children","2546AV"
633,3,"BU05183284","single-parent","2546ED"
634,4,"BU05183284","couple_with_children","2546XZ"
635,4,"BU05183284","couple_with_children","2546CZ"
636,4,"BU05183284","couple_with_children","2546TH"
637,4,"BU05183284","couple_with_children","2546ED"
638,4,"BU05183284","couple_with_children","2546ED"
639,4,"BU05183284","couple_with_children","2546RM"
640,3,"BU05183284","single-parent","2545AA"
641,4,"BU05183284","couple_with_children","2546SP"
642,4,"BU05183284","couple_with_children","2545CR"
643,3,"BU05183284","single-parent","2546SW"
644,4,"BU05183284","couple_with_children","2546XG"
645,3,"BU05183284","single-parent","2546VH"
646,3,"BU05183284","single-parent","2546BJ"
647,4,"BU05183284","couple_with_children","2546RT"
648,4,"BU05183284","couple_with_children","2546AR"
649,4,"BU05183284","couple_with_children","2546ES"
650,4,"BU05183284","couple_with_children","2545CP"
651,4,"BU05183284","couple_with_children","2546VJ"
652,4,"BU05183284","couple_with_children","2546RM"
653,3,"BU05183284","single-parent","2546BG"
654,3,"BU05183284","single-parent","2546SN"
655,4,"BU05183284","couple_with_children","2546AM"
656,3,"BU05183284","single-parent","2546TH"
657,3,"BU05183284","single-parent","2546VZ"
658,4,"BU05183284","couple_with_children","2545CN"
659,3,"BU05183284","single-parent","2546TM"
660,3,"BU05183284","single-parent","2546TT"
661,4,"BU05183284","couple_with_children","2546RV"
662,4,"BU05183284","couple_with_children","2546XM"
663,3,"BU05183284","single-parent","2546EG"
664,4,"BU05183284","couple_with_children","2546VW"
665,4,"BU05183284","couple_with_children","2546AN"
666,3,"BU05183284","single-parent","2546AM"
667,3,"BU05183284","single-parent","2546BB"
668,3,"BU05183284","single-parent","2546XX"
669,3,"BU05183284","single-parent","2546AW"
670,3,"BU05183284","single-parent","2546AM"
671,4,"BU05183284","couple_with_children","2545CZ"
672,3,"BU05183284","single-parent","2545CZ"
673,4,"BU05183284","couple_with_children","2546AH"
674,4,"BU05183284","couple_with_children","2546BS"
675,4,"BU05183284","couple_with_children","2546EJ"
676,4,"BU05183284","couple_with_children","2546VR"
677,4,"BU05183284","couple_with_children","2545CX"
678,3,"BU05183284","single-parent","2546SM"
679,4,"BU05183284","couple_with_children","2545ES"
680,4,"BU05183284","couple_with_children","2546EK"
681,4,"BU05183284","couple_with_children","2546VG"
682,3,"BU05183284","single-parent","2545CD"
683,4,"BU05183284","couple_with_children","2546RT"
684,3,"BU05183284","single-parent","2546EA"
685,3,"BU05183284","single-parent","2545EM"
686,3,"BU05183284","single-parent","2546EK"
687,4,"BU05183284","couple_with_children","2546RJ"
688,3,"BU05183284","single-parent","2545CM"
689,4,"BU05183284","couple_with_children","2546XG"
690,4,"BU05183284","couple_with_children","2546RX"
691,3,"BU05183284","single-parent","2546BJ"
692,4,"BU05183284","couple_with_children","2546BP"
693,4,"BU05183284","couple_with_children","2546CM"
694,3,"BU05183284","single-parent","2546TZ"
695,4,"BU05183284","couple_with_children","2545EE"
696,3,"BU05183284","single-parent","2541XR"
697,4,"BU05183284","couple_with_children","2545EE"
698,4,"BU05183284","couple_with_children","2546RW"
699,4,"BU05183284","couple_with_children","2546AP"
700,3,"BU05183284","single-parent","2546CL"
701,4,"BU05183284","couple_with_children","2546VD"
702,3,"BU05183284","single-parent","2546EE"
703,4,"BU05183284","couple_with_children","2546CR"
704,3,"BU05183284","single-parent","2546SR"
705,4,"BU05183284","couple_with_children","2545CW"
706,4,"BU05183284","couple_with_children","2546CR"
707,4,"BU05183284","couple_with_children","2546AG"
708,3,"BU05183284","single-parent","2545ET"
709,4,"BU05183284","couple_with_children","2546AW"
710,4,"BU05183284","couple_with_children","2545EB"
711,4,"BU05183284","couple_with_children","2545CZ"
712,3,"BU05183284","single-parent","2545CW"
713,4,"BU05183284","couple_with_children","2545CG"
714,4,"BU05183284","couple_with_children","2546AA"
715,4,"BU05183284","couple_with_children","2546SR"
716,3,"BU05183284","single-parent","2546CR"
717,3,"BU05183284","single-parent","2546AL"
718,4,"BU05183284","couple_with_children","2546RV"
719,3,"BU05183284","single-parent","2546XZ"
720,4,"BU05183284","couple_with_children","2546AR"
721,4,"BU05183284","couple_with_children","2546RX"
722,4,"BU05183284","couple_with_children","2546CS"
723,3,"BU05183284","single-parent","2545EJ"
724,4,"BU05183284","couple_with_children","2545EK"
725,3,"BU05183284","single-parent","2546ES"
726,4,"BU05183284","couple_with_children","2546VK"
727,4,"BU05183284","couple_with_children","2546RK"
728,4,"BU05183284","couple_with_children","2546VK"
729,3,"BU05183284","single-parent","2546EJ"
730,4,"BU05183284","couple_with_children","2546TV"
731,4,"BU05183284","couple_with_children","2546CV"
732,4,"BU05183284","couple_with_children","2546XP"
733,3,"BU05183284","single-parent","2545AA"
734,4,"BU05183284","couple_with_children","2546AC"
735,3,"BU05183284","single-parent","2546AC"
736,4,"BU05183284","couple_with_children","2545EE"
737,4,"BU05183284","couple_with_children","2546RW"
738,4,"BU05183284","couple_with_children","2545CZ"
739,4,"BU05183284","couple_with_children","2546SV"
740,4,"BU05183284","couple_with_children","2546XR"
741,3,"BU05183284","single-parent","2546XT"
742,4,"BU05183284","couple_with_children","2546VJ"
743,4,"BU05183284","couple_with_children","2546ES"
744,4,"BU05183284","couple_with_children","2546AC"
745,4,"BU05183284","couple_with_children","2546SX"
746,3,"BU05183284","single-parent","2546AV"
747,3,"BU05183284","single-parent","2546RV"
748,4,"BU05183284","couple_with_children","2545ER"
749,3,"BU05183284","single-parent","2546VB"
750,4,"BU05183284","couple_with_children","2546TG"
751,4,"BU05183284","couple_with_children","2546RK"
752,4,"BU05183284","couple_with_children","2545AV"
753,4,"BU05183284","couple_with_children","2546BE"
754,3,"BU05183284","single-parent","2545EE"
755,3,"BU05183284","single-parent","2546RH"
756,3,"BU05183284","single-parent","2546RT"
757,4,"BU05183284","couple_with_children","2546CR"
758,4,"BU05183284","couple_with_children","2546SN"
759,4,"BU05183284","couple_with_children","2546AS"
760,4,"BU05183284","couple_with_children","2546SL"
761,4,"BU05183284","couple_with_children","2546EA"
762,4,"BU05183284","couple_with_children","2546SJ"
763,4,"BU05183284","couple_with_children","2546SP"
764,4,"BU05183284","couple_with_children","2546BK"
765,4,"BU05183284","couple_with_children","2546AP"
766,3,"BU05183284","single-parent","2545EK"
767,4,"BU05183284","couple_with_children","2546BC"
768,4,"BU05183284","couple_with_children","2546TZ"
769,4,"BU05183284","couple_with_children","2545CR"
770,4,"BU05183284","couple_with_children","2546SJ"
771,3,"BU05183284","single-parent","2546VL"
772,4,"BU05183284","couple_with_children","2546TG"
773,4,"BU05183284","couple_with_children","2546CZ"
774,4,"BU05183284","couple_with_children","2546BL"
775,4,"BU05183284","couple_with_children","2546XC"
776,3,"BU05183284","single-parent","2546AN"
777,3,"BU05183284","single-parent","2546SZ"
778,3,"BU05183284","single-parent","2545CP"
779,4,"BU05183284","couple_with_children","2546VA"
780,4,"BU05183284","couple_with_children","2546CR"
781,3,"BU05183284","single-parent","2546BB"
782,3,"BU05183284","single-parent","2546RM"
783,3,"BU05183284","single-parent","2546AK"
784,3,"BU05183284","single-parent","2546VN"
785,4,"BU05183284","couple_with_children","2546VC"
786,4,"BU05183284","couple_with_children","2546CL"
787,4,"BU05183284","couple_with_children","2546VA"
788,3,"BU05183284","single-parent","2545CT"
789,4,"BU05183284","couple_with_children","2545AA"
790,4,"BU05183284","couple_with_children","2546CW"
791,3,"BU05183284","single-parent","2546AL"
792,3,"BU05183284","single-parent","2546VX"
793,4,"BU05183284","couple_with_children","2546SW"
794,4,"BU05183284","couple_with_children","2546SP"
795,4,"BU05183284","couple_with_children","2546BM"
796,4,"BU05183284","couple_with_children","2545ES"
797,4,"BU05183284","couple_with_children","2546VX"
798,3,"BU05183284","single-parent","2546TS"
799,4,"BU05183284","couple_with_children","2545CV"
800,3,"BU05183284","single-parent","2546SR"
801,3,"BU05183284","single-parent","2546SW"
802,3,"BU05183284","single-parent","2546RM"
803,3,"BU05183284","single-parent","2546SP"
804,4,"BU05183284","couple_with_children","2545CZ"
805,3,"BU05183284","single-parent","2546TT"
806,4,"BU05183284","couple_with_children","2546BP"
807,4,"BU05183284","couple_with_children","2546TX"
808,4,"BU05183284","couple_with_children","2545CP"
809,4,"BU05183284","couple_with_children","2546CS"
810,4,"BU05183284","couple_with_children","2546AV"
811,4,"BU05183284","couple_with_children","2545EW"
812,4,"BU05183284","couple_with_children","2545AV"
813,4,"BU05183284","couple_with_children","2546BR"
814,3,"BU05183284","single-parent","2546XS"
815,4,"BU05183284","couple_with_children","2546EE"
816,3,"BU05183284","single-parent","2545CS"
817,4,"BU05183284","couple_with_children","2546EJ"
818,4,"BU05183284","couple_with_children","2546EG"
819,4,"BU05183284","couple_with_children","2546TM"
820,4,"BU05183284","couple_with_children","2545ER"
821,4,"BU05183284","couple_with_children","2546AM"
822,3,"BU05183284","single-parent","2546AS"
823,4,"BU05183284","couple_with_children","2546CM"
824,4,"BU05183284","couple_with_children","2546BK"
825,4,"BU05183284","couple_with_children","2546VT"
826,3,"BU05183284","single-parent","2546RL"
827,3,"BU05183284","single-parent","2545CT"
828,3,"BU05183284","single-parent","2545AV"
829,4,"BU05183284","couple_with_children","2546BS"
830,4,"BU05183284","couple_with_children","2546EP"
831,4,"BU05183284","couple_with_children","2545EN"
832,3,"BU05183284","single-parent","2545CZ"
833,4,"BU05183284","couple_with_children","2545EJ"
834,4,"BU05183284","couple_with_children","2546BS"
835,4,"BU05183284","couple_with_children","2546RT"
836,4,"BU05183284","couple_with_children","2546BG"
837,3,"BU05183284","single-parent","2546SJ"
838,4,"BU05183284","couple_with_children","2546AM"
839,4,"BU05183284","couple_with_children","2546TE"
840,4,"BU05183284","couple_with_children","2546VD"
841,3,"BU05183284","single-parent","2545ED"
842,4,"BU05183284","couple_with_children","2546RV"
843,3,"BU05183284","single-parent","2546SM"
844,4,"BU05183284","couple_with_children","2546TN"
845,4,"BU05183284","couple_with_children","2546ES"
846,4,"BU05183284","couple_with_children","2546VT"
847,3,"BU05183284","single-parent","2545EK"
848,4,"BU05183284","couple_with_children","2545AV"
849,4,"BU05183284","couple_with_children","2545CT"
850,4,"BU05183284","couple_with_children","2546AL"
851,4,"BU05183284","couple_with_children","2546SP"
852,4,"BU05183284","couple_with_children","2546XD"
853,4,"BU05183284","couple_with_children","2546RJ"
854,4,"BU05183284","couple_with_children","2546CK"
855,4,"BU05183284","couple_with_children","2546BS"
856,4,"BU05183284","couple_with_children","2546AL"
857,4,"BU05183284","couple_with_children","2546CK"
858,4,"BU05183284","couple_with_children","2545EE"
859,3,"BU05183284","single-parent","2545CN"
860,4,"BU05183284","couple_with_children","2546EL"
861,4,"BU05183284","couple_with_children","2545EA"
862,4,"BU05183284","couple_with_children","2546AH"
863,3,"BU05183284","single-parent","2546XW"
864,4,"BU05183284","couple_with_children","2545CG"
865,4,"BU05183284","couple_with_children","2546VX"
866,4,"BU05183284","couple_with_children","2546ES"
867,4,"BU05183284","couple_with_children","2546SR"
868,4,"BU05183284","couple_with_children","2546XW"
869,4,"BU05183284","couple_with_children","2546XZ"
870,4,"BU05183284","couple_with_children","2546VE"
871,4,"BU05183284","couple_with_children","2546BD"
872,4,"BU05183284","couple_with_children","2545ED"
873,4,"BU05183284","couple_with_children","2546SN"
874,4,"BU05183284","couple_with_children","2546BJ"
875,4,"BU05183284","couple_with_children","2546AE"
876,3,"BU05183284","single-parent","2546ES"
877,3,"BU05183284","single-parent","2545EE"
878,3,"BU05183284","single-parent","2545EM"
879,4,"BU05183284","couple_with_children","2546SV"
880,4,"BU05183284","couple_with_children","2546SR"
881,4,"BU05183284","couple_with_children","2541XG"
882,4,"BU05183284","couple_with_children","2546SJ"
883,4,"BU05183284","couple_with_children","2545CP"
884,4,"BU05183284","couple_with_children","2546VL"
885,3,"BU05183284","single-parent","2546BC"
886,3,"BU05183284","single-parent","2545CZ"
887,4,"BU05183284","couple_with_children","2546BC"
888,4,"BU05183284","couple_with_children","2546AM"
889,3,"BU05183284","single-parent","2541XR"
890,4,"BU05183284","couple_with_children","2546CS"
891,4,"BU05183284","couple_with_children","2546RW"
892,4,"BU05183284","couple_with_children","2546BK"
893,4,"BU05183284","couple_with_children","2546AN"
894,4,"BU05183284","couple_with_children","2545CZ"
895,3,"BU05183284","single-parent","2546XM"
896,4,"BU05183284","couple_with_children","2545EK"
897,4,"BU05183284","couple_with_children","2546BG"
898,3,"BU05183284","single-parent","2546XP"
899,4,"BU05183284","couple_with_children","2546BG"
900,4,"BU05183284","couple_with_children","2546AR"
901,4,"BU05183284","couple_with_children","2546ST"
902,4,"BU05183284","couple_with_children","2546TL"
903,4,"BU05183284","couple_with_children","2546XP"
904,3,"BU05183284","single-parent","2546AS"
905,3,"BU05183284","single-parent","2546SL"
906,4,"BU05183284","couple_with_children","2546AW"
907,4,"BU05183284","couple_with_children","2546EA"
908,4,"BU05183284","couple_with_children","2545CT"
909,3,"BU05183284","single-parent","2546XM"
910,4,"BU05183284","couple_with_children","2545CZ"
911,4,"BU05183284","couple_with_children","2546SJ"
912,3,"BU05183284","single-parent","2545EA"
913,3,"BU05183284","single-parent","2546ST"
914,3,"BU05183284","single-parent","2546CX"
915,4,"BU05183284","couple_with_children","2546BH"
916,3,"BU05183284","single-parent","2546VG"
917,4,"BU05183284","couple_with_children","2546VM"
918,4,"BU05183284","couple_with_children","2546BK"
919,4,"BU05183284","couple_with_children","2546BE"
920,4,"BU05183284","couple_with_children","2546AE"
921,3,"BU05183284","single-parent","2546VM"
922,4,"BU05183284","couple_with_children","2546TS"
923,3,"BU05183284","single-parent","2546TW"
924,4,"BU05183284","couple_with_children","2546EA"
925,3,"BU05183284","single-parent","2546XM"
