"hh_ID","hh_size","neighb_code","hh_type","PC6","income_group"
473,4,"BU05183284","couple_with_children","2546AW","income_9_10"
474,4,"BU05183284","couple_with_children","2546TE","income_10_10"
475,3,"BU05183284","single-parent","2546RP","income_7_10"
476,3,"BU05183284","single-parent","2546VG","income_2_10"
477,4,"BU05183284","couple_with_children","2545CP","income_5_10"
478,3,"BU05183284","single-parent","2545CZ","income_10_10"
479,4,"BU05183284","couple_with_children","2546BG","income_5_10"
480,4,"BU05183284","couple_with_children","2546XE","income_1_10"
481,4,"BU05183284","couple_with_children","2546BN","income_10_10"
482,4,"BU05183284","couple_with_children","2546XD","income_9_10"
483,4,"BU05183284","couple_with_children","2545AB","income_2_10"
484,3,"BU05183284","single-parent","2546AW","income_2_10"
485,4,"BU05183284","couple_with_children","2545CZ","income_9_10"
486,4,"BU05183284","couple_with_children","2546BG","income_1_10"
487,4,"BU05183284","couple_with_children","2546SR","income_9_10"
488,4,"BU05183284","couple_with_children","2546VZ","income_8_10"
489,4,"BU05183284","couple_with_children","2546SV","income_6_10"
490,3,"BU05183284","single-parent","2546VX","income_1_10"
491,4,"BU05183284","couple_with_children","2546VR","income_8_10"
492,4,"BU05183284","couple_with_children","2546CR","income_10_10"
493,4,"BU05183284","couple_with_children","2546CV","income_5_10"
494,4,"BU05183284","couple_with_children","2541XG","income_6_10"
495,3,"BU05183284","single-parent","2545EW","income_1_10"
496,4,"BU05183284","couple_with_children","2546AE","income_10_10"
497,4,"BU05183284","couple_with_children","2545AA","income_6_10"
498,4,"BU05183284","couple_with_children","2546RE","income_3_10"
499,4,"BU05183284","couple_with_children","2546ST","income_1_10"
500,4,"BU05183284","couple_with_children","2546SG","income_7_10"
501,3,"BU05183284","single-parent","2545ET","income_1_10"
502,3,"BU05183284","single-parent","2546XG","income_2_10"
503,3,"BU05183284","single-parent","2546AW","income_1_10"
504,4,"BU05183284","couple_with_children","2546TZ","income_4_10"
505,3,"BU05183284","single-parent","2546SN","income_3_10"
506,4,"BU05183284","couple_with_children","2546TT","income_1_10"
507,3,"BU05183284","single-parent","2546VM","income_3_10"
508,4,"BU05183284","couple_with_children","2546XC","income_4_10"
509,4,"BU05183284","couple_with_children","2545CZ","income_3_10"
510,4,"BU05183284","couple_with_children","2545CM","income_5_10"
511,4,"BU05183284","couple_with_children","2546VP","income_9_10"
512,4,"BU05183284","couple_with_children","2546SN","income_6_10"
513,3,"BU05183284","single-parent","2546RN","income_3_10"
514,4,"BU05183284","couple_with_children","2546EP","income_5_10"
515,4,"BU05183284","couple_with_children","2546CW","income_9_10"
516,3,"BU05183284","single-parent","2545EW","income_3_10"
517,4,"BU05183284","couple_with_children","2546TP","income_9_10"
518,3,"BU05183284","single-parent","2546BK","income_4_10"
519,3,"BU05183284","single-parent","2546VV","income_1_10"
520,3,"BU05183284","single-parent","2546VV","income_8_10"
521,4,"BU05183284","couple_with_children","2545EH","income_3_10"
522,4,"BU05183284","couple_with_children","2546RK","income_7_10"
523,4,"BU05183284","couple_with_children","2546BR","income_5_10"
524,4,"BU05183284","couple_with_children","2546XM","income_4_10"
525,3,"BU05183284","single-parent","2546SV","income_2_10"
526,4,"BU05183284","couple_with_children","2545ER","income_6_10"
527,4,"BU05183284","couple_with_children","2545CP","income_10_10"
528,4,"BU05183284","couple_with_children","2546RW","income_9_10"
529,4,"BU05183284","couple_with_children","2546SZ","income_7_10"
530,4,"BU05183284","couple_with_children","2546CR","income_7_10"
531,3,"BU05183284","single-parent","2546RR","income_1_10"
532,4,"BU05183284","couple_with_children","2545ES","income_10_10"
533,3,"BU05183284","single-parent","2546SP","income_10_10"
534,4,"BU05183284","couple_with_children","2546ES","income_10_10"
535,4,"BU05183284","couple_with_children","2546EA","income_9_10"
536,4,"BU05183284","couple_with_children","2546TK","income_8_10"
537,3,"BU05183284","single-parent","2545EP","income_9_10"
538,3,"BU05183284","single-parent","2546TJ","income_4_10"
539,4,"BU05183284","couple_with_children","2546AT","income_3_10"
540,4,"BU05183284","couple_with_children","2546RL","income_7_10"
541,4,"BU05183284","couple_with_children","2546CX","income_8_10"
542,3,"BU05183284","single-parent","2546CX","income_3_10"
543,4,"BU05183284","couple_with_children","2545EA","income_8_10"
544,3,"BU05183284","single-parent","2546EL","income_10_10"
545,4,"BU05183284","couple_with_children","2545EG","income_9_10"
546,4,"BU05183284","couple_with_children","2546XR","income_9_10"
547,3,"BU05183284","single-parent","2545EE","income_2_10"
548,4,"BU05183284","couple_with_children","2546BC","income_1_10"
549,3,"BU05183284","single-parent","2546BS","income_9_10"
550,4,"BU05183284","couple_with_children","2546AB","income_9_10"
551,4,"BU05183284","couple_with_children","2546RR","income_4_10"
552,4,"BU05183284","couple_with_children","2546AC","income_2_10"
553,4,"BU05183284","couple_with_children","2546SX","income_8_10"
554,4,"BU05183284","couple_with_children","2545AB","income_4_10"
555,4,"BU05183284","couple_with_children","2546SZ","income_9_10"
556,4,"BU05183284","couple_with_children","2546RG","income_4_10"
557,4,"BU05183284","couple_with_children","2546VA","income_1_10"
558,3,"BU05183284","single-parent","2546VS","income_1_10"
559,4,"BU05183284","couple_with_children","2545CV","income_7_10"
560,4,"BU05183284","couple_with_children","2546TE","income_9_10"
561,3,"BU05183284","single-parent","2546VW","income_3_10"
562,3,"BU05183284","single-parent","2545EG","income_5_10"
563,4,"BU05183284","couple_with_children","2546AD","income_10_10"
564,3,"BU05183284","single-parent","2546EE","income_4_10"
565,3,"BU05183284","single-parent","2546RL","income_1_10"
566,4,"BU05183284","couple_with_children","2545ER","income_10_10"
567,4,"BU05183284","couple_with_children","2546BJ","income_4_10"
568,3,"BU05183284","single-parent","2546CZ","income_3_10"
569,3,"BU05183284","single-parent","2546AK","income_2_10"
570,4,"BU05183284","couple_with_children","2546BA","income_6_10"
571,4,"BU05183284","couple_with_children","2546VW","income_2_10"
572,4,"BU05183284","couple_with_children","2545ET","income_4_10"
573,3,"BU05183284","single-parent","2546XZ","income_1_10"
574,4,"BU05183284","couple_with_children","2546XZ","income_7_10"
575,4,"BU05183284","couple_with_children","2546VA","income_5_10"
576,3,"BU05183284","single-parent","2545CZ","income_4_10"
577,3,"BU05183284","single-parent","2545CZ","income_3_10"
578,4,"BU05183284","couple_with_children","2546BD","income_1_10"
579,4,"BU05183284","couple_with_children","2546SN","income_1_10"
580,4,"BU05183284","couple_with_children","2546XR","income_1_10"
581,3,"BU05183284","single-parent","2545EJ","income_2_10"
582,3,"BU05183284","single-parent","2545EJ","income_3_10"
583,3,"BU05183284","single-parent","2546RP","income_6_10"
584,4,"BU05183284","couple_with_children","2546TR","income_10_10"
585,4,"BU05183284","couple_with_children","2546VM","income_8_10"
586,4,"BU05183284","couple_with_children","2545CZ","income_1_10"
587,4,"BU05183284","couple_with_children","2546BS","income_10_10"
588,4,"BU05183284","couple_with_children","2546VV","income_10_10"
589,3,"BU05183284","single-parent","2546RN","income_1_10"
590,3,"BU05183284","single-parent","2545ER","income_2_10"
591,4,"BU05183284","couple_with_children","2546VD","income_8_10"
592,4,"BU05183284","couple_with_children","2545AB","income_1_10"
593,4,"BU05183284","couple_with_children","2545AB","income_9_10"
594,4,"BU05183284","couple_with_children","2546AA","income_5_10"
595,4,"BU05183284","couple_with_children","2546EM","income_8_10"
596,3,"BU05183284","single-parent","2545CZ","income_6_10"
597,4,"BU05183284","couple_with_children","2546BD","income_2_10"
598,4,"BU05183284","couple_with_children","2545CZ","income_4_10"
599,4,"BU05183284","couple_with_children","2546XW","income_7_10"
600,4,"BU05183284","couple_with_children","2546VW","income_9_10"
601,3,"BU05183284","single-parent","2545EE","income_1_10"
602,3,"BU05183284","single-parent","2545CP","income_2_10"
603,4,"BU05183284","couple_with_children","2545CN","income_5_10"
604,4,"BU05183284","couple_with_children","2546ST","income_10_10"
605,4,"BU05183284","couple_with_children","2546TJ","income_7_10"
606,3,"BU05183284","single-parent","2546RK","income_2_10"
607,4,"BU05183284","couple_with_children","2545CZ","income_5_10"
608,3,"BU05183284","single-parent","2541XG","income_4_10"
609,4,"BU05183284","couple_with_children","2545EJ","income_7_10"
610,4,"BU05183284","couple_with_children","2545CZ","income_9_10"
611,4,"BU05183284","couple_with_children","2546RP","income_10_10"
612,3,"BU05183284","single-parent","2546ED","income_8_10"
613,4,"BU05183284","couple_with_children","2546BN","income_8_10"
614,3,"BU05183284","single-parent","2546RJ","income_9_10"
615,3,"BU05183284","single-parent","2545CM","income_3_10"
616,4,"BU05183284","couple_with_children","2546VV","income_5_10"
617,3,"BU05183284","single-parent","2546SV","income_3_10"
618,4,"BU05183284","couple_with_children","2546VN","income_1_10"
619,3,"BU05183284","single-parent","2541XR","income_1_10"
620,3,"BU05183284","single-parent","2546CR","income_3_10"
621,3,"BU05183284","single-parent","2546VZ","income_6_10"
622,4,"BU05183284","couple_with_children","2546SV","income_8_10"
623,3,"BU05183284","single-parent","2546TR","income_7_10"
624,4,"BU05183284","couple_with_children","2546SJ","income_9_10"
625,3,"BU05183284","single-parent","2546RS","income_2_10"
626,4,"BU05183284","couple_with_children","2546VK","income_3_10"
627,4,"BU05183284","couple_with_children","2545CT","income_10_10"
628,4,"BU05183284","couple_with_children","2546CS","income_10_10"
629,4,"BU05183284","couple_with_children","2545CZ","income_10_10"
630,3,"BU05183284","single-parent","2546XK","income_6_10"
631,4,"BU05183284","couple_with_children","2546VJ","income_8_10"
632,4,"BU05183284","couple_with_children","2546AV","income_4_10"
633,3,"BU05183284","single-parent","2546ED","income_1_10"
634,4,"BU05183284","couple_with_children","2546XZ","income_2_10"
635,4,"BU05183284","couple_with_children","2546CZ","income_5_10"
636,4,"BU05183284","couple_with_children","2546TH","income_8_10"
637,4,"BU05183284","couple_with_children","2546ED","income_7_10"
638,4,"BU05183284","couple_with_children","2546ED","income_8_10"
639,4,"BU05183284","couple_with_children","2546RM","income_7_10"
640,3,"BU05183284","single-parent","2545AA","income_4_10"
641,4,"BU05183284","couple_with_children","2546SP","income_5_10"
642,4,"BU05183284","couple_with_children","2545CR","income_6_10"
643,3,"BU05183284","single-parent","2546SW","income_6_10"
644,4,"BU05183284","couple_with_children","2546XG","income_7_10"
645,3,"BU05183284","single-parent","2546VH","income_9_10"
646,3,"BU05183284","single-parent","2546BJ","income_2_10"
647,4,"BU05183284","couple_with_children","2546RT","income_1_10"
648,4,"BU05183284","couple_with_children","2546AR","income_8_10"
649,4,"BU05183284","couple_with_children","2546ES","income_2_10"
650,4,"BU05183284","couple_with_children","2545CP","income_9_10"
651,4,"BU05183284","couple_with_children","2546VJ","income_2_10"
652,4,"BU05183284","couple_with_children","2546RM","income_7_10"
653,3,"BU05183284","single-parent","2546BG","income_3_10"
654,3,"BU05183284","single-parent","2546SN","income_4_10"
655,4,"BU05183284","couple_with_children","2546AM","income_5_10"
656,3,"BU05183284","single-parent","2546TH","income_2_10"
657,3,"BU05183284","single-parent","2546VZ","income_4_10"
658,4,"BU05183284","couple_with_children","2545CN","income_1_10"
659,3,"BU05183284","single-parent","2546TM","income_3_10"
660,3,"BU05183284","single-parent","2546TT","income_6_10"
661,4,"BU05183284","couple_with_children","2546RV","income_10_10"
662,4,"BU05183284","couple_with_children","2546XM","income_7_10"
663,3,"BU05183284","single-parent","2546EG","income_2_10"
664,4,"BU05183284","couple_with_children","2546VW","income_10_10"
665,4,"BU05183284","couple_with_children","2546AN","income_7_10"
666,3,"BU05183284","single-parent","2546AM","income_8_10"
667,3,"BU05183284","single-parent","2546BB","income_4_10"
668,3,"BU05183284","single-parent","2546XX","income_5_10"
669,3,"BU05183284","single-parent","2546AW","income_10_10"
670,3,"BU05183284","single-parent","2546AM","income_5_10"
671,4,"BU05183284","couple_with_children","2545CZ","income_7_10"
672,3,"BU05183284","single-parent","2545CZ","income_8_10"
673,4,"BU05183284","couple_with_children","2546AH","income_1_10"
674,4,"BU05183284","couple_with_children","2546BS","income_9_10"
675,4,"BU05183284","couple_with_children","2546EJ","income_4_10"
676,4,"BU05183284","couple_with_children","2546VR","income_2_10"
677,4,"BU05183284","couple_with_children","2545CX","income_5_10"
678,3,"BU05183284","single-parent","2546SM","income_10_10"
679,4,"BU05183284","couple_with_children","2545ES","income_7_10"
680,4,"BU05183284","couple_with_children","2546EK","income_4_10"
681,4,"BU05183284","couple_with_children","2546VG","income_7_10"
682,3,"BU05183284","single-parent","2545CD","income_5_10"
683,4,"BU05183284","couple_with_children","2546RT","income_2_10"
684,3,"BU05183284","single-parent","2546EA","income_8_10"
685,3,"BU05183284","single-parent","2545EM","income_6_10"
686,3,"BU05183284","single-parent","2546EK","income_9_10"
687,4,"BU05183284","couple_with_children","2546RJ","income_2_10"
688,3,"BU05183284","single-parent","2545CM","income_6_10"
689,4,"BU05183284","couple_with_children","2546XG","income_4_10"
690,4,"BU05183284","couple_with_children","2546RX","income_8_10"
691,3,"BU05183284","single-parent","2546BJ","income_10_10"
692,4,"BU05183284","couple_with_children","2546BP","income_9_10"
693,4,"BU05183284","couple_with_children","2546CM","income_7_10"
694,3,"BU05183284","single-parent","2546TZ","income_4_10"
695,4,"BU05183284","couple_with_children","2545EE","income_8_10"
696,3,"BU05183284","single-parent","2541XR","income_4_10"
697,4,"BU05183284","couple_with_children","2545EE","income_10_10"
698,4,"BU05183284","couple_with_children","2546RW","income_8_10"
699,4,"BU05183284","couple_with_children","2546AP","income_10_10"
700,3,"BU05183284","single-parent","2546CL","income_1_10"
701,4,"BU05183284","couple_with_children","2546VD","income_6_10"
702,3,"BU05183284","single-parent","2546EE","income_2_10"
703,4,"BU05183284","couple_with_children","2546CR","income_8_10"
704,3,"BU05183284","single-parent","2546SR","income_5_10"
705,4,"BU05183284","couple_with_children","2545CW","income_10_10"
706,4,"BU05183284","couple_with_children","2546CR","income_3_10"
707,4,"BU05183284","couple_with_children","2546AG","income_2_10"
708,3,"BU05183284","single-parent","2545ET","income_4_10"
709,4,"BU05183284","couple_with_children","2546AW","income_3_10"
710,4,"BU05183284","couple_with_children","2545EB","income_3_10"
711,4,"BU05183284","couple_with_children","2545CZ","income_3_10"
712,3,"BU05183284","single-parent","2545CW","income_7_10"
713,4,"BU05183284","couple_with_children","2545CG","income_1_10"
714,4,"BU05183284","couple_with_children","2546AA","income_2_10"
715,4,"BU05183284","couple_with_children","2546SR","income_8_10"
716,3,"BU05183284","single-parent","2546CR","income_3_10"
717,3,"BU05183284","single-parent","2546AL","income_7_10"
718,4,"BU05183284","couple_with_children","2546RV","income_1_10"
