"hh_ID","hh_size","neighb_code","hh_type"
"761","4","BU05183284","couple_with_children"
"762","4","BU05183284","couple_with_children"
"763","4","BU05183284","couple_with_children"
"764","4","BU05183284","couple_with_children"
"765","4","BU05183284","couple_with_children"
"766","3","BU05183284","single-parent"
"767","4","BU05183284","couple_with_children"
"768","4","BU05183284","couple_with_children"
"769","4","BU05183284","couple_with_children"
"770","4","BU05183284","couple_with_children"
"771","3","BU05183284","single-parent"
"772","4","BU05183284","couple_with_children"
"773","4","BU05183284","couple_with_children"
"774","4","BU05183284","couple_with_children"
"775","4","BU05183284","couple_with_children"
"776","3","BU05183284","single-parent"
"777","3","BU05183284","single-parent"
"778","3","BU05183284","single-parent"
"779","4","BU05183284","couple_with_children"
"780","4","BU05183284","couple_with_children"
"781","3","BU05183284","single-parent"
"782","3","BU05183284","single-parent"
"783","3","BU05183284","single-parent"
"784","3","BU05183284","single-parent"
"785","4","BU05183284","couple_with_children"
"786","4","BU05183284","couple_with_children"
"787","4","BU05183284","couple_with_children"
"788","3","BU05183284","single-parent"
"789","4","BU05183284","couple_with_children"
"790","4","BU05183284","couple_with_children"
"791","3","BU05183284","single-parent"
"792","3","BU05183284","single-parent"
"793","4","BU05183284","couple_with_children"
"794","4","BU05183284","couple_with_children"
"795","4","BU05183284","couple_with_children"
"796","4","BU05183284","couple_with_children"
"797","4","BU05183284","couple_with_children"
"798","3","BU05183284","single-parent"
"799","4","BU05183284","couple_with_children"
"800","3","BU05183284","single-parent"
"801","3","BU05183284","single-parent"
"802","3","BU05183284","single-parent"
"803","3","BU05183284","single-parent"
"804","4","BU05183284","couple_with_children"
"805","3","BU05183284","single-parent"
"806","4","BU05183284","couple_with_children"
"807","4","BU05183284","couple_with_children"
"808","4","BU05183284","couple_with_children"
"809","4","BU05183284","couple_with_children"
"810","4","BU05183284","couple_with_children"
"811","4","BU05183284","couple_with_children"
"812","4","BU05183284","couple_with_children"
"813","4","BU05183284","couple_with_children"
"814","3","BU05183284","single-parent"
"815","4","BU05183284","couple_with_children"
"816","3","BU05183284","single-parent"
"817","4","BU05183284","couple_with_children"
"818","4","BU05183284","couple_with_children"
"819","4","BU05183284","couple_with_children"
"820","4","BU05183284","couple_with_children"
"821","4","BU05183284","couple_with_children"
"822","3","BU05183284","single-parent"
"823","4","BU05183284","couple_with_children"
"824","4","BU05183284","couple_with_children"
"825","4","BU05183284","couple_with_children"
"826","3","BU05183284","single-parent"
"827","3","BU05183284","single-parent"
"828","3","BU05183284","single-parent"
"829","4","BU05183284","couple_with_children"
"830","4","BU05183284","couple_with_children"
"831","4","BU05183284","couple_with_children"
"832","3","BU05183284","single-parent"
"833","4","BU05183284","couple_with_children"
"834","4","BU05183284","couple_with_children"
"835","4","BU05183284","couple_with_children"
"836","4","BU05183284","couple_with_children"
"837","3","BU05183284","single-parent"
"838","4","BU05183284","couple_with_children"
"839","4","BU05183284","couple_with_children"
"840","4","BU05183284","couple_with_children"
"841","3","BU05183284","single-parent"
"842","4","BU05183284","couple_with_children"
"843","3","BU05183284","single-parent"
"844","4","BU05183284","couple_with_children"
"845","4","BU05183284","couple_with_children"
"846","4","BU05183284","couple_with_children"
"847","3","BU05183284","single-parent"
"848","4","BU05183284","couple_with_children"
"849","4","BU05183284","couple_with_children"
"850","4","BU05183284","couple_with_children"
"851","4","BU05183284","couple_with_children"
"852","4","BU05183284","couple_with_children"
"853","4","BU05183284","couple_with_children"
"854","4","BU05183284","couple_with_children"
"855","4","BU05183284","couple_with_children"
"856","4","BU05183284","couple_with_children"
"857","4","BU05183284","couple_with_children"
"858","4","BU05183284","couple_with_children"
"859","3","BU05183284","single-parent"
"860","4","BU05183284","couple_with_children"
"861","4","BU05183284","couple_with_children"
"862","4","BU05183284","couple_with_children"
"863","3","BU05183284","single-parent"
"864","4","BU05183284","couple_with_children"
"865","4","BU05183284","couple_with_children"
"866","4","BU05183284","couple_with_children"
"867","4","BU05183284","couple_with_children"
"868","4","BU05183284","couple_with_children"
"869","4","BU05183284","couple_with_children"
"870","4","BU05183284","couple_with_children"
"871","4","BU05183284","couple_with_children"
"872","4","BU05183284","couple_with_children"
"873","4","BU05183284","couple_with_children"
"874","4","BU05183284","couple_with_children"
"875","4","BU05183284","couple_with_children"
"876","3","BU05183284","single-parent"
"877","3","BU05183284","single-parent"
"878","3","BU05183284","single-parent"
"879","4","BU05183284","couple_with_children"
"880","4","BU05183284","couple_with_children"
"881","4","BU05183284","couple_with_children"
"882","4","BU05183284","couple_with_children"
"883","4","BU05183284","couple_with_children"
"884","4","BU05183284","couple_with_children"
"885","3","BU05183284","single-parent"
"886","3","BU05183284","single-parent"
"887","4","BU05183284","couple_with_children"
"888","4","BU05183284","couple_with_children"
"889","3","BU05183284","single-parent"
"890","4","BU05183284","couple_with_children"
"891","4","BU05183284","couple_with_children"
"892","4","BU05183284","couple_with_children"
"893","4","BU05183284","couple_with_children"
"894","4","BU05183284","couple_with_children"
"895","3","BU05183284","single-parent"
"896","4","BU05183284","couple_with_children"
"897","4","BU05183284","couple_with_children"
"898","3","BU05183284","single-parent"
"899","4","BU05183284","couple_with_children"
"900","4","BU05183284","couple_with_children"
"901","4","BU05183284","couple_with_children"
"902","4","BU05183284","couple_with_children"
"903","4","BU05183284","couple_with_children"
"904","3","BU05183284","single-parent"
"905","3","BU05183284","single-parent"
"906","4","BU05183284","couple_with_children"
"907","4","BU05183284","couple_with_children"
"908","4","BU05183284","couple_with_children"
"909","3","BU05183284","single-parent"
"910","4","BU05183284","couple_with_children"
"911","4","BU05183284","couple_with_children"
"912","3","BU05183284","single-parent"
"913","3","BU05183284","single-parent"
"914","3","BU05183284","single-parent"
"915","4","BU05183284","couple_with_children"
"916","3","BU05183284","single-parent"
"917","4","BU05183284","couple_with_children"
"918","4","BU05183284","couple_with_children"
"919","4","BU05183284","couple_with_children"
"920","4","BU05183284","couple_with_children"
"921","3","BU05183284","single-parent"
"922","4","BU05183284","couple_with_children"
"923","3","BU05183284","single-parent"
"924","4","BU05183284","couple_with_children"
"925","3","BU05183284","single-parent"
"926","3","BU05183284","single-parent"
"927","4","BU05183284","couple_with_children"
"928","3","BU05183284","single-parent"
"929","3","BU05183284","single-parent"
"930","4","BU05183284","couple_with_children"
"931","4","BU05183284","couple_with_children"
"932","3","BU05183284","single-parent"
"933","4","BU05183284","couple_with_children"
"934","3","BU05183284","single-parent"
"935","3","BU05183284","single-parent"
"936","4","BU05183284","couple_with_children"
"937","4","BU05183284","couple_with_children"
"938","4","BU05183284","couple_with_children"
"939","3","BU05183284","single-parent"
"940","4","BU05183284","couple_with_children"
"941","4","BU05183284","couple_with_children"
"942","4","BU05183284","couple_with_children"
"943","3","BU05183284","single-parent"
"944","3","BU05183284","single-parent"
"945","3","BU05183284","single-parent"
"946","4","BU05183284","couple_with_children"
"947","3","BU05183284","single-parent"
"948","4","BU05183284","couple_with_children"
"949","3","BU05183284","single-parent"
"950","4","BU05183284","couple_with_children"
"951","4","BU05183284","couple_with_children"
"952","4","BU05183284","couple_with_children"
"953","3","BU05183284","single-parent"
"954","3","BU05183284","single-parent"
"955","4","BU05183284","couple_with_children"
"956","4","BU05183284","couple_with_children"
"957","4","BU05183284","couple_with_children"
"958","3","BU05183284","single-parent"
"959","3","BU05183284","single-parent"
"960","4","BU05183284","couple_with_children"
"961","3","BU05183284","single-parent"
"962","3","BU05183284","single-parent"
"963","4","BU05183284","couple_with_children"
"964","4","BU05183284","couple_with_children"
"965","4","BU05183284","couple_with_children"
"966","4","BU05183284","couple_with_children"
"967","3","BU05183284","single-parent"
"968","4","BU05183284","couple_with_children"
"969","4","BU05183284","couple_with_children"
"970","3","BU05183284","single-parent"
"971","4","BU05183284","couple_with_children"
"972","4","BU05183284","couple_with_children"
"973","3","BU05183284","single-parent"
"974","3","BU05183284","single-parent"
"975","4","BU05183284","couple_with_children"
"976","4","BU05183284","couple_with_children"
"977","4","BU05183284","couple_with_children"
"978","3","BU05183284","single-parent"
"979","4","BU05183284","couple_with_children"
"980","4","BU05183284","couple_with_children"
"981","4","BU05183284","couple_with_children"
"982","3","BU05183284","single-parent"
"983","4","BU05183284","couple_with_children"
"984","3","BU05183284","single-parent"
"985","3","BU05183284","single-parent"
"986","4","BU05183284","couple_with_children"
"987","4","BU05183284","couple_with_children"
"988","4","BU05183284","couple_with_children"
"989","3","BU05183284","single-parent"
"990","4","BU05183284","couple_with_children"
"991","3","BU05183284","single-parent"
"992","4","BU05183284","couple_with_children"
"993","4","BU05183284","couple_with_children"
"994","3","BU05183284","single-parent"
"995","4","BU05183284","couple_with_children"
"996","4","BU05183284","couple_with_children"
"997","3","BU05183284","single-parent"
"998","4","BU05183284","couple_with_children"
"999","4","BU05183284","couple_with_children"
"1000","4","BU05183284","couple_with_children"
"1001","4","BU05183284","couple_with_children"
"1002","4","BU05183284","couple_with_children"
"1003","4","BU05183284","couple_with_children"
"1004","4","BU05183284","couple_with_children"
"1005","4","BU05183284","couple_with_children"
"1006","4","BU05183284","couple_with_children"
"1007","4","BU05183284","couple_with_children"
"1008","4","BU05183284","couple_with_children"
"1009","3","BU05183284","single-parent"
"1010","3","BU05183284","single-parent"
"1011","3","BU05183284","single-parent"
"1012","4","BU05183284","couple_with_children"
"1013","3","BU05183284","single-parent"
"1014","4","BU05183284","couple_with_children"
"1015","3","BU05183284","single-parent"
"1016","4","BU05183284","couple_with_children"
"1017","4","BU05183284","couple_with_children"
"1018","4","BU05183284","couple_with_children"
"1019","4","BU05183284","couple_with_children"
"1020","4","BU05183284","couple_with_children"
"1021","3","BU05183284","single-parent"
"1022","4","BU05183284","couple_with_children"
"1023","4","BU05183284","couple_with_children"
"1024","4","BU05183284","couple_with_children"
"1025","4","BU05183284","couple_with_children"
"1026","4","BU05183284","couple_with_children"
"1027","4","BU05183284","couple_with_children"
"1028","4","BU05183284","couple_with_children"
"1029","4","BU05183284","couple_with_children"
"1030","4","BU05183284","couple_with_children"
